segment,date,direction,time,link,speed
I-605,20160616,N,7-9AM,717934,0
I-605,20170530,N,7-9AM,717934,0
I-605,20170602,N,7-9AM,717934,0
I-605,20170612,N,7-9AM,717934,0
I-605,20170614,N,7-9AM,717934,0
I-605,20170616,N,7-9AM,717934,0
I-605,20160531,N,7-9AM,717940,0
I-605,20160601,N,7-9AM,717940,0
I-605,20160603,N,7-9AM,717940,0
I-605,20160613,N,7-9AM,717940,0
I-605,20160615,N,7-9AM,717940,0
I-605,20160617,N,7-9AM,717940,0
I-605,20170529,N,7-9AM,717940,0
I-605,20170531,N,7-9AM,717940,0
I-605,20170601,N,7-9AM,717940,0
I-605,20170613,N,7-9AM,717940,0
I-605,20170615,N,7-9AM,717940,0
I-605,20160530,N,7-9AM,717945,0
I-605,20160602,N,7-9AM,717945,69.71544715
I-605,20160616,N,7-9AM,717945,68.52112676
I-605,20170530,N,7-9AM,717945,70
I-605,20170602,N,7-9AM,717945,70
I-605,20170612,N,7-9AM,717945,70
I-605,20170614,N,7-9AM,717945,70
I-605,20170616,N,7-9AM,717945,70
I-605,20160530,N,7-9AM,717956,68.5335689
I-605,20160602,N,7-9AM,717956,65.37398374
I-605,20160616,N,7-9AM,717956,64.93661972
I-605,20170530,N,7-9AM,717956,64.41914191
I-605,20170602,N,7-9AM,717956,64.34397163
I-605,20170612,N,7-9AM,717956,64.51360544
I-605,20170614,N,7-9AM,717956,65.45791246
I-605,20170616,N,7-9AM,717956,65.62633452
I-605,20160530,N,7-9AM,717958,67.02120141
I-605,20160602,N,7-9AM,717958,61
I-605,20160616,N,7-9AM,717958,36.75
I-605,20170530,N,7-9AM,717958,61.07920792
I-605,20170602,N,7-9AM,717958,61.97163121
I-605,20170612,N,7-9AM,717958,60.37414966
I-605,20170614,N,7-9AM,717958,60.95286195
I-605,20170616,N,7-9AM,717958,60.03202847
I-605,20160531,N,7-9AM,718466,38.03546099
I-605,20160601,N,7-9AM,718466,26.64685315
I-605,20160603,N,7-9AM,718466,43.5335689
I-605,20160613,N,7-9AM,718466,49.70075758
I-605,20160615,N,7-9AM,718466,52.4822695
I-605,20160617,N,7-9AM,718466,37.45104895
I-605,20170529,N,7-9AM,718466,65.04362416
I-605,20170531,N,7-9AM,718466,20.06428571
I-605,20170601,N,7-9AM,718466,23.01754386
I-605,20170613,N,7-9AM,718466,15.81016949
I-605,20170615,N,7-9AM,718466,12.91039427
I-605,20160531,N,7-9AM,761675,0
I-605,20160601,N,7-9AM,761675,0
I-605,20160603,N,7-9AM,761675,0
I-605,20160613,N,7-9AM,761675,0
I-605,20160615,N,7-9AM,761675,0
I-605,20160617,N,7-9AM,761675,0
I-605,20170529,N,7-9AM,761675,67.57718121
I-605,20170531,N,7-9AM,761675,36.66785714
I-605,20170601,N,7-9AM,761675,36.76491228
I-605,20170613,N,7-9AM,761675,27.70847458
I-605,20170615,N,7-9AM,761675,0.17562724
I-605,20160531,N,7-9AM,761844,66.13120567
I-605,20160601,N,7-9AM,761844,66.8041958
I-605,20160603,N,7-9AM,761844,66.54063604
I-605,20160613,N,7-9AM,761844,67.5530303
I-605,20160615,N,7-9AM,761844,66.37588652
I-605,20160617,N,7-9AM,761844,66.0979021
I-605,20170529,N,7-9AM,761844,69.1442953
I-605,20170531,N,7-9AM,761844,66.11428571
I-605,20170601,N,7-9AM,761844,66.49122807
I-605,20170613,N,7-9AM,761844,0
I-605,20170615,N,7-9AM,761844,0
I-605,20160530,N,7-9AM,763683,0
I-605,20160602,N,7-9AM,763683,0
I-605,20160616,N,7-9AM,763683,69.68661972
I-605,20170530,N,7-9AM,763683,68.37953795
I-605,20170602,N,7-9AM,763683,68.76950355
I-605,20170612,N,7-9AM,763683,69.02721088
I-605,20170614,N,7-9AM,763683,69.16161616
I-605,20170616,N,7-9AM,763683,68.58362989
I-605,20160530,N,7-9AM,766851,69.75265018
I-605,20160602,N,7-9AM,766851,69.71544715
I-605,20160616,N,7-9AM,766851,62.11267606
I-605,20170530,N,7-9AM,766851,69.7689769
I-605,20170602,N,7-9AM,766851,67.5177305
I-605,20170612,N,7-9AM,766851,55.95238095
I-605,20170614,N,7-9AM,766851,67.17171717
I-605,20170616,N,7-9AM,766851,69.00355872
I-605,20160531,N,7-9AM,767233,57.41134752
I-605,20160601,N,7-9AM,767233,70
I-605,20160603,N,7-9AM,767233,69.75265018
I-605,20160613,N,7-9AM,767233,60.0719697
I-605,20160615,N,7-9AM,767233,68.9787234
I-605,20160617,N,7-9AM,767233,69.26573427
I-605,20170529,N,7-9AM,767233,0
I-605,20170531,N,7-9AM,767233,0
I-605,20170601,N,7-9AM,767233,0
I-605,20170613,N,7-9AM,767233,0
I-605,20170615,N,7-9AM,767233,0
I-605,20160530,N,7-9AM,767678,67.06360424
I-605,20160602,N,7-9AM,767678,62.11382114
I-605,20160616,N,7-9AM,767678,61.53169014
I-605,20170530,N,7-9AM,767678,62.23762376
I-605,20170602,N,7-9AM,767678,62.66312057
I-605,20170612,N,7-9AM,767678,61.36734694
I-605,20170614,N,7-9AM,767678,62.16161616
I-605,20170616,N,7-9AM,767678,61.65480427
I-605,20160530,N,7-9AM,769513,64.72438163
I-605,20160602,N,7-9AM,769513,23.92682927
