segment,date,direction,time,link,speed
I-210B,20160617,E,7-9AM,717692,53.6048951
I-210B,20170529,E,7-9AM,717692,57.07718121
I-210B,20170531,E,7-9AM,717692,52.92142857
I-210B,20170601,E,7-9AM,717692,44.78245614
I-210B,20170613,E,7-9AM,717692,51.96949153
I-210B,20170615,E,7-9AM,717692,46.22939068
I-210B,20160530,E,7-9AM,718469,59.87279152
I-210B,20160602,E,7-9AM,718469,44.06097561
I-210B,20160616,E,7-9AM,718469,57.30985915
I-210B,20170530,E,7-9AM,718469,55.86138614
I-210B,20170602,E,7-9AM,718469,51.33333333
I-210B,20170612,E,7-9AM,718469,57.05442177
I-210B,20170614,E,7-9AM,718469,54.65319865
I-210B,20170616,E,7-9AM,718469,54.35231317
I-210B,20160530,E,7-9AM,761128,65.92932862
I-210B,20160602,E,7-9AM,761128,61.21544715
I-210B,20160616,E,7-9AM,761128,62.29225352
I-210B,20170530,E,7-9AM,761128,64.8019802
I-210B,20170602,E,7-9AM,761128,64.10992908
I-210B,20170612,E,7-9AM,761128,61.81292517
I-210B,20170614,E,7-9AM,761128,59.94612795
I-210B,20170616,E,7-9AM,761128,50.81494662
I-210B,20160531,E,7-9AM,761141,65
I-210B,20160601,E,7-9AM,761141,64.23426573
I-210B,20160603,E,7-9AM,761141,63.34628975
I-210B,20160613,E,7-9AM,761141,64.40151515
I-210B,20160615,E,7-9AM,761141,63.94326241
I-210B,20160617,E,7-9AM,761141,62.32167832
I-210B,20170529,E,7-9AM,761141,66.55369128
I-210B,20170531,E,7-9AM,761141,63.55714286
I-210B,20170601,E,7-9AM,761141,63.35438596
I-210B,20170613,E,7-9AM,761141,58
I-210B,20170615,E,7-9AM,761141,49.86021505
I-210B,20160531,E,7-9AM,761152,0
I-210B,20160601,E,7-9AM,761152,0
I-210B,20160603,E,7-9AM,761152,0
I-210B,20160613,E,7-9AM,761152,0
I-210B,20160615,E,7-9AM,761152,0
I-210B,20160617,E,7-9AM,761152,0
I-210B,20170529,E,7-9AM,761152,61.1442953
I-210B,20170531,E,7-9AM,761152,51.45
I-210B,20170601,E,7-9AM,761152,49.69473684
I-210B,20170613,E,7-9AM,761152,46.25762712
I-210B,20170615,E,7-9AM,761152,41.83154122
I-210B,20160531,E,7-9AM,761165,60.23049645
I-210B,20160601,E,7-9AM,761165,59.47552448
I-210B,20160603,E,7-9AM,761165,59.5335689
I-210B,20160613,E,7-9AM,761165,60.25
I-210B,20160615,E,7-9AM,761165,58.69858156
I-210B,20160617,E,7-9AM,761165,58.48601399
I-210B,20170529,E,7-9AM,761165,64.19127517
I-210B,20170531,E,7-9AM,761165,58.37857143
I-210B,20170601,E,7-9AM,761165,57.71578947
I-210B,20170613,E,7-9AM,761165,55.2440678
I-210B,20170615,E,7-9AM,761165,43.40501792
I-210B,20160530,E,7-9AM,761177,65.75265018
I-210B,20160602,E,7-9AM,761177,68.99186992
I-210B,20160616,E,7-9AM,761177,67.12676056
I-210B,20170530,E,7-9AM,761177,66.92409241
I-210B,20170602,E,7-9AM,761177,69.34397163
I-210B,20170612,E,7-9AM,761177,64.91836735
I-210B,20170614,E,7-9AM,761177,63.88552189
I-210B,20170616,E,7-9AM,761177,54.17437722
I-210B,20160530,E,7-9AM,761191,59.6254417
I-210B,20160602,E,7-9AM,761191,51.5203252
I-210B,20160616,E,7-9AM,761191,60.16901408
I-210B,20170530,E,7-9AM,761191,61.65676568
I-210B,20170602,E,7-9AM,761191,59.64539007
I-210B,20170612,E,7-9AM,761191,61.90136054
I-210B,20170614,E,7-9AM,761191,60.28282828
I-210B,20170616,E,7-9AM,761191,59.53736655
I-210B,20160531,E,7-9AM,761206,53.02836879
I-210B,20160601,E,7-9AM,761206,49.74125874
I-210B,20160603,E,7-9AM,761206,44.25441696
I-210B,20160613,E,7-9AM,761206,0
I-210B,20160615,E,7-9AM,761206,0
I-210B,20160617,E,7-9AM,761206,0
I-210B,20170529,E,7-9AM,761206,62.90268456
I-210B,20170531,E,7-9AM,761206,61.18928571
I-210B,20170601,E,7-9AM,761206,58.06315789
I-210B,20170613,E,7-9AM,761206,56.22711864
I-210B,20170615,E,7-9AM,761206,60.89964158
I-210B,20160531,E,7-9AM,761220,54.4787234
I-210B,20160601,E,7-9AM,761220,55.01398601
I-210B,20160603,E,7-9AM,761220,33.37102473
I-210B,20160613,E,7-9AM,761220,56.12121212
I-210B,20160615,E,7-9AM,761220,55.08510638
I-210B,20160617,E,7-9AM,761220,43.90559441
I-210B,20170529,E,7-9AM,761220,60.6409396
I-210B,20170531,E,7-9AM,761220,53.67142857
I-210B,20170601,E,7-9AM,761220,47.57894737
I-210B,20170613,E,7-9AM,761220,49.49830508
I-210B,20170615,E,7-9AM,761220,53.72043011
I-210B,20160531,E,7-9AM,765477,61.89716312
I-210B,20160601,E,7-9AM,765477,59.94055944
I-210B,20160603,E,7-9AM,765477,25.16607774
I-210B,20160613,E,7-9AM,765477,62.79545455
I-210B,20160615,E,7-9AM,765477,61.21631206
I-210B,20160617,E,7-9AM,765477,46.54895105
I-210B,20170529,E,7-9AM,765477,60.09060403
I-210B,20170531,E,7-9AM,765477,52.36785714
I-210B,20170601,E,7-9AM,765477,41.72631579
I-210B,20170613,E,7-9AM,765477,47.94915254
I-210B,20170615,E,7-9AM,765477,44.92114695
I-210B,20160531,E,7-9AM,765486,57.94680851
I-210B,20160601,E,7-9AM,765486,57.31118881
I-210B,20160603,E,7-9AM,765486,12.24734982
I-210B,20160613,E,7-9AM,765486,56.96590909
I-210B,20160615,E,7-9AM,765486,55.37588652
I-210B,20160617,E,7-9AM,765486,51.54895105
I-210B,20170529,E,7-9AM,765486,58.78187919
I-210B,20170531,E,7-9AM,765486,51.55714286
I-210B,20170601,E,7-9AM,765486,47.16140351
I-210B,20170613,E,7-9AM,765486,50.2440678
I-210B,20170615,E,7-9AM,765486,47.48387097
I-210B,20160530,E,7-9AM,767883,69.30388693
I-210B,20160602,E,7-9AM,767883,58.80081301
I-210B,20160616,E,7-9AM,767883,62.67605634
I-210B,20170530,E,7-9AM,767883,62.37953795
I-210B,20170602,E,7-9AM,767883,61.18439716
I-210B,20170612,E,7-9AM,767883,62.78571429
I-210B,20170614,E,7-9AM,767883,59.38720539
I-210B,20170616,E,7-9AM,767883,61.28825623
I-210B,20160530,E,7-9AM,767896,67.02473498
I-210B,20160602,E,7-9AM,767896,62.21138211
I-210B,20160616,E,7-9AM,767896,62.95422535
I-210B,20170530,E,7-9AM,767896,63.36963696
I-210B,20170602,E,7-9AM,767896,62.08156028
I-210B,20170612,E,7-9AM,767896,63.5170068
I-210B,20170614,E,7-9AM,767896,62.08417508
I-210B,20170616,E,7-9AM,767896,62.34875445
I-210B,20160531,E,7-9AM,767925,56.62765957
I-210B,20160601,E,7-9AM,767925,55.7027972
I-210B,20160603,E,7-9AM,767925,0
I-210B,20160613,E,7-9AM,767925,56.4469697
I-210B,20160615,E,7-9AM,767925,53.26950355
I-210B,20160617,E,7-9AM,767925,52.28321678
I-210B,20170529,E,7-9AM,767925,67.13758389
I-210B,20170531,E,7-9AM,767925,63.72857143
I-210B,20170601,E,7-9AM,767925,61.71578947
I-210B,20170613,E,7-9AM,767925,63.65084746
I-210B,20170615,E,7-9AM,767925,63.55555556
I-210B,20160530,E,7-9AM,767942,66.61130742
I-210B,20160602,E,7-9AM,767942,62.76829268
I-210B,20160616,E,7-9AM,767942,63.0915493
I-210B,20170530,E,7-9AM,767942,63.59405941
I-210B,20170602,E,7-9AM,767942,62.37588652
I-210B,20170612,E,7-9AM,767942,63.39455782
I-210B,20170614,E,7-9AM,767942,62.11111111
I-210B,20170616,E,7-9AM,767942,63.19217082
I-210B,20160531,E,7-9AM,767970,62.20567376
I-210B,20160601,E,7-9AM,767970,61.65034965
I-210B,20160603,E,7-9AM,767970,61.8975265
I-210B,20160613,E,7-9AM,767970,62.51515152
I-210B,20160615,E,7-9AM,767970,61.03546099
I-210B,20160617,E,7-9AM,767970,61.25174825
I-210B,20170529,E,7-9AM,767970,65.53691275
I-210B,20170531,E,7-9AM,767970,60.96785714
I-210B,20170601,E,7-9AM,767970,59.55087719
I-210B,20170613,E,7-9AM,767970,60.62372881
I-210B,20170615,E,7-9AM,767970,61.31899642
I-210B,20160530,E,7-9AM,767984,66.63250883
I-210B,20160602,E,7-9AM,767984,62.96341463
I-210B,20160616,E,7-9AM,767984,63.00704225
I-210B,20170530,E,7-9AM,767984,62.97029703
I-210B,20170602,E,7-9AM,767984,62.25177305
I-210B,20170612,E,7-9AM,767984,63.34013605
I-210B,20170614,E,7-9AM,767984,62.18855219
I-210B,20170616,E,7-9AM,767984,62.99288256
I-210B,20160531,E,7-9AM,767998,58.73049645
I-210B,20160601,E,7-9AM,767998,58.03146853
I-210B,20160603,E,7-9AM,767998,57.65017668
I-210B,20160613,E,7-9AM,767998,59.04166667
I-210B,20160615,E,7-9AM,767998,56.56382979
I-210B,20160617,E,7-9AM,767998,57.07342657
I-210B,20170529,E,7-9AM,767998,62.79865772
I-210B,20170531,E,7-9AM,767998,56.84285714
I-210B,20170601,E,7-9AM,767998,55.64210526
I-210B,20170613,E,7-9AM,767998,56.2440678
I-210B,20170615,E,7-9AM,767998,56.84587814
I-210B,20160531,E,7-9AM,768012,63.06028369
I-210B,20160601,E,7-9AM,768012,63.27972028
I-210B,20160603,E,7-9AM,768012,63.204947
I-210B,20160613,E,7-9AM,768012,63.72727273
I-210B,20160615,E,7-9AM,768012,62.57446809
I-210B,20160617,E,7-9AM,768012,63.04895105
I-210B,20170529,E,7-9AM,768012,66.33221477
I-210B,20170531,E,7-9AM,768012,62.51785714
I-210B,20170601,E,7-9AM,768012,62.00701754
I-210B,20170613,E,7-9AM,768012,61.96949153
I-210B,20170615,E,7-9AM,768012,62.03225806
I-210B,20160530,E,7-9AM,768026,63.49823322
I-210B,20160602,E,7-9AM,768026,58.06097561
I-210B,20160616,E,7-9AM,768026,58.16549296
I-210B,20170530,E,7-9AM,768026,58.24422442
I-210B,20170602,E,7-9AM,768026,57.5248227
I-210B,20170612,E,7-9AM,768026,58.70408163
I-210B,20170614,E,7-9AM,768026,56.95959596
I-210B,20170616,E,7-9AM,768026,57.39501779
I-210B,20160531,E,7-9AM,768041,62.97163121
I-210B,20160601,E,7-9AM,768041,62.84615385
I-210B,20160603,E,7-9AM,768041,63.14840989
I-210B,20160613,E,7-9AM,768041,63.35984848
I-210B,20160615,E,7-9AM,768041,62.67021277
I-210B,20160617,E,7-9AM,768041,62.72377622
I-210B,20170529,E,7-9AM,768041,66.12751678
I-210B,20170531,E,7-9AM,768041,63.18571429
I-210B,20170601,E,7-9AM,768041,62.55789474
I-210B,20170613,E,7-9AM,768041,62.58644068
I-210B,20170615,E,7-9AM,768041,61.67383513
I-210B,20160531,E,7-9AM,769701,62.94326241
I-210B,20160601,E,7-9AM,769701,63.18181818
I-210B,20160603,E,7-9AM,769701,62.67137809
I-210B,20160613,E,7-9AM,769701,62.5719697
I-210B,20160615,E,7-9AM,769701,62.78368794
I-210B,20160617,E,7-9AM,769701,61.76223776
I-210B,20170529,E,7-9AM,769701,63.39261745
I-210B,20170531,E,7-9AM,769701,62.43571429
I-210B,20170601,E,7-9AM,769701,60.36140351
I-210B,20170613,E,7-9AM,769701,62.66440678
I-210B,20170615,E,7-9AM,769701,62.50896057
I-210B,20160531,E,7-9AM,769758,0
I-210B,20160601,E,7-9AM,769758,0
I-210B,20160603,E,7-9AM,769758,0
I-210B,20160613,E,7-9AM,769758,64.09848485
I-210B,20160615,E,7-9AM,769758,62.0070922
I-210B,20160617,E,7-9AM,769758,61.16433566
I-210B,20170529,E,7-9AM,769758,65.86241611
I-210B,20170531,E,7-9AM,769758,61.675
I-210B,20170601,E,7-9AM,769758,50.88070175
I-210B,20170613,E,7-9AM,769758,61.15932203
I-210B,20170615,E,7-9AM,769758,61.1218638
I-210B,20160531,E,7-9AM,769772,0
I-210B,20160601,E,7-9AM,769772,0
I-210B,20160603,E,7-9AM,769772,0
I-210B,20160613,E,7-9AM,769772,61.13636364
I-210B,20160615,E,7-9AM,769772,61.53546099
I-210B,20160617,E,7-9AM,769772,55.92657343
I-210B,20170529,E,7-9AM,769772,65.17785235
I-210B,20170531,E,7-9AM,769772,61.62142857
I-210B,20170601,E,7-9AM,769772,55.45614035
I-210B,20170613,E,7-9AM,769772,62.11186441
I-210B,20170615,E,7-9AM,769772,61.4516129
I-210B,20160531,E,7-9AM,771603,0
I-210B,20160601,E,7-9AM,771603,0
I-210B,20160603,E,7-9AM,771603,0
I-210B,20160613,E,7-9AM,771603,61.0719697
I-210B,20160615,E,7-9AM,771603,59.64539007
I-210B,20160617,E,7-9AM,771603,57.23426573
I-210B,20170529,E,7-9AM,771603,62.94295302
I-210B,20170531,E,7-9AM,771603,60.10357143
I-210B,20170601,E,7-9AM,771603,44.39298246
I-210B,20170613,E,7-9AM,771603,60.40677966
I-210B,20170615,E,7-9AM,771603,60.46594982
I-210B,20160531,E,7-9AM,772857,0
I-210B,20160601,E,7-9AM,772857,0
I-210B,20160603,E,7-9AM,772857,0
I-210B,20160613,E,7-9AM,772857,55.08712121
I-210B,20160615,E,7-9AM,772857,52.57092199
I-210B,20160617,E,7-9AM,772857,44.53846154
I-210B,20170529,E,7-9AM,772857,61.29530201
I-210B,20170531,E,7-9AM,772857,58.47142857
I-210B,20170601,E,7-9AM,772857,54.74035088
I-210B,20170613,E,7-9AM,772857,58.12542373
I-210B,20170615,E,7-9AM,772857,59.70250896
I-210B,20160530,E,7-9AM,772872,68.795053
I-210B,20160602,E,7-9AM,772872,65.51626016
I-210B,20160616,E,7-9AM,772872,66.52816901
I-210B,20170530,E,7-9AM,772872,64.27392739
I-210B,20170602,E,7-9AM,772872,64.54609929
I-210B,20170612,E,7-9AM,772872,66.13265306
I-210B,20170614,E,7-9AM,772872,65.56902357
I-210B,20170616,E,7-9AM,772872,64.62633452
I-210B,20160530,E,7-9AM,772887,0
I-210B,20160602,E,7-9AM,772887,0
I-210B,20160616,E,7-9AM,772887,58.38732394
I-210B,20170530,E,7-9AM,772887,51.87128713
I-210B,20170602,E,7-9AM,772887,56.14184397
I-210B,20170612,E,7-9AM,772887,58.35034014
I-210B,20170614,E,7-9AM,772887,54.76094276
I-210B,20170616,E,7-9AM,772887,56.70818505
I-210B,20160531,E,7-9AM,772903,39.09574468
I-210B,20160601,E,7-9AM,772903,34.54545455
I-210B,20160603,E,7-9AM,772903,19.48763251
I-210B,20160613,E,7-9AM,772903,39.76136364
I-210B,20160615,E,7-9AM,772903,36.0035461
I-210B,20160617,E,7-9AM,772903,38.76923077
I-210B,20170529,E,7-9AM,772903,63.89932886
I-210B,20170531,E,7-9AM,772903,54.50714286
I-210B,20170601,E,7-9AM,772903,47.36491228
I-210B,20170613,E,7-9AM,772903,48.05084746
I-210B,20170615,E,7-9AM,772903,41.67741935
I-210B,20160530,E,7-9AM,772917,0
I-210B,20160602,E,7-9AM,772917,0
I-210B,20160616,E,7-9AM,772917,56.83450704
I-210B,20170530,E,7-9AM,772917,55.87788779
I-210B,20170602,E,7-9AM,772917,55.29432624
I-210B,20170612,E,7-9AM,772917,56.91156463
I-210B,20170614,E,7-9AM,772917,53.63636364
I-210B,20170616,E,7-9AM,772917,54.95017794
I-210B,20160531,E,7-9AM,772932,53.34751773
I-210B,20160601,E,7-9AM,772932,51.43006993
I-210B,20160603,E,7-9AM,772932,23.40636042
I-210B,20160613,E,7-9AM,772932,53.17045455
I-210B,20160615,E,7-9AM,772932,50.59219858
I-210B,20160617,E,7-9AM,772932,50.24125874
I-210B,20170529,E,7-9AM,772932,57.84228188
I-210B,20170531,E,7-9AM,772932,50.83928571
I-210B,20170601,E,7-9AM,772932,41.72631579
I-210B,20170613,E,7-9AM,772932,50.35932203
I-210B,20170615,E,7-9AM,772932,42.02150538
I-210B,20160530,E,7-9AM,772953,0
I-210B,20160602,E,7-9AM,772953,0
I-210B,20160616,E,7-9AM,772953,57.41549296
I-210B,20170530,E,7-9AM,772953,55.21782178
I-210B,20170602,E,7-9AM,772953,57.10992908
I-210B,20170612,E,7-9AM,772953,58.23809524
I-210B,20170614,E,7-9AM,772953,54.02693603
I-210B,20170616,E,7-9AM,772953,56.83274021
I-210B,20160530,E,7-9AM,772966,66.6360424
I-210B,20160602,E,7-9AM,772966,61.54878049
I-210B,20160616,E,7-9AM,772966,61.38028169
I-210B,20170530,E,7-9AM,772966,63.37293729
I-210B,20170602,E,7-9AM,772966,59.54609929
I-210B,20170612,E,7-9AM,772966,60.44557823
I-210B,20170614,E,7-9AM,772966,58.03703704
I-210B,20170616,E,7-9AM,772966,54.90747331
I-210B,20160530,E,7-9AM,773154,0
I-210B,20160602,E,7-9AM,773154,0
I-210B,20160616,E,7-9AM,773154,61.15140845
I-210B,20170530,E,7-9AM,773154,62.97689769
I-210B,20170602,E,7-9AM,773154,61.54964539
I-210B,20170612,E,7-9AM,773154,63.29251701
I-210B,20170614,E,7-9AM,773154,61.15824916
I-210B,20170616,E,7-9AM,773154,60.91814947
I-210B,20160531,E,7-9AM,773193,0
I-210B,20160601,E,7-9AM,773193,0
I-210B,20160603,E,7-9AM,773193,0
I-210B,20160613,E,7-9AM,773193,0
I-210B,20160615,E,7-9AM,773193,0
I-210B,20160617,E,7-9AM,773193,0
I-210B,20170529,E,7-9AM,773193,61.57718121
I-210B,20170531,E,7-9AM,773193,53.98928571
I-210B,20170601,E,7-9AM,773193,51.99298246
I-210B,20170613,E,7-9AM,773193,51.42711864
I-210B,20170615,E,7-9AM,773193,54.33691756
I-210B,20160530,E,7-9AM,808993,72.6424581
I-210B,20160602,E,7-9AM,808993,68.41899441
I-210B,20160616,E,7-9AM,808993,68.63687151
I-210B,20170530,E,7-9AM,808993,68.93296089
I-210B,20170602,E,7-9AM,808993,68.1396648
I-210B,20170616,E,7-9AM,808993,67.78212291
I-210B,20160530,E,7-9AM,809022,70.9273743
I-210B,20160602,E,7-9AM,809022,65.73184358
I-210B,20160616,E,7-9AM,809022,64.48603352
I-210B,20170530,E,7-9AM,809022,66.31284916
I-210B,20170602,E,7-9AM,809022,66.37988827
I-210B,20170616,E,7-9AM,809022,66.37988827
I-210B,20160531,E,7-9AM,809036,67.19444444
I-210B,20160601,E,7-9AM,809036,69.61971831
I-210B,20160603,E,7-9AM,809036,68.06145251
I-210B,20160613,E,7-9AM,809036,69.95
I-210B,20160615,E,7-9AM,809036,68.34444444
I-210B,20160617,E,7-9AM,809036,67.22346369
I-210B,20170529,E,7-9AM,809036,72.34090909
I-210B,20170531,E,7-9AM,809036,69.67222222
I-210B,20170601,E,7-9AM,809036,68.44692737
I-210B,20170615,E,7-9AM,809036,68.36312849
I-210B,20160531,E,7-9AM,809070,69.75
I-210B,20160601,E,7-9AM,809070,70.18309859
I-210B,20160603,E,7-9AM,809070,68.64804469
I-210B,20160613,E,7-9AM,809070,69.43888889
I-210B,20160615,E,7-9AM,809070,67.93888889
I-210B,20160617,E,7-9AM,809070,69.29050279
I-210B,20170529,E,7-9AM,809070,73.80681818
I-210B,20170531,E,7-9AM,809070,68.67777778
I-210B,20170601,E,7-9AM,809070,68.96089385
I-210B,20170615,E,7-9AM,809070,68.39106145
I-210B,20160531,E,7-9AM,809117,65.54444444
I-210B,20160601,E,7-9AM,809117,67
I-210B,20160603,E,7-9AM,809117,66.29608939
I-210B,20160613,E,7-9AM,809117,67.51666667
I-210B,20160615,E,7-9AM,809117,66.14444444
I-210B,20160617,E,7-9AM,809117,66.58100559
I-210B,20170529,E,7-9AM,809117,71.0625
I-210B,20170531,E,7-9AM,809117,67.27222222
I-210B,20170601,E,7-9AM,809117,66.59217877
I-210B,20170615,E,7-9AM,809117,67.15083799
I-210B,20160531,E,7-9AM,809126,69.3
I-210B,20160601,E,7-9AM,809126,69.76056338
I-210B,20160603,E,7-9AM,809126,69.16201117
I-210B,20160613,E,7-9AM,809126,69.4
I-210B,20160615,E,7-9AM,809126,68.25555556
I-210B,20160617,E,7-9AM,809126,69.03351955
I-210B,20170529,E,7-9AM,809126,73.46022727
I-210B,20170531,E,7-9AM,809126,69.09444444
I-210B,20170601,E,7-9AM,809126,67.34636872
I-210B,20170615,E,7-9AM,809126,68.49162011
I-210B,20160530,E,7-9AM,809172,75.22905028
I-210B,20160602,E,7-9AM,809172,71.97206704
I-210B,20160616,E,7-9AM,809172,72.65921788
I-210B,20170530,E,7-9AM,809172,72.59217877
I-210B,20170602,E,7-9AM,809172,71.02793296
I-210B,20170616,E,7-9AM,809172,72.65363128
I-210B,20160530,E,7-9AM,809202,73.95530726
I-210B,20160602,E,7-9AM,809202,69.23463687
I-210B,20160616,E,7-9AM,809202,68.56424581
I-210B,20170530,E,7-9AM,809202,70.91620112
I-210B,20170602,E,7-9AM,809202,69.77094972
